person_id,first_name,middle_name,last_name,display_name,phd_year,phd_institution,interests,google_scholar_id,openalex_author_id,orcid,semantic_scholar_id,researchgate_url,linkedin_url,personal_url,notes
796,Jennifer,,Tucker,Jennifer Tucker,2016,UC Berkeley,,4TDh378AAAAJ,A5061146787,0000-0002-0014-4958,,,,,
797,Monica,Teets,Farris,Monica Teets Farris,2002,University of New Orleans,,,,,,,,,
798,David,L.,Gladstone,David Gladstone,2001,Rutgers University,"Urban and Regional Development, Social Policy, Tourism Planning, Real Estate Development, International Development.",,A5081745082,,,,,,
799,John,,Kiefer,John Kiefer,2001,Old Dominion University,,IXPeZWUAAAAJ,A5087152615,,,,,,
800,Marla,K.,Nelson,Marla Nelson,2003,"University of Massachusetts, Amherst","Metropolitan Development Patterns, Planning Policy Analysis, Public Facilities Planning and Finance, Land Development impact Assessment, Public-private Partnerships for Real Estate Development, Applied Demographic and Economic Analysis, Projecting development Trends and Needs.",IDlEWUIAAAAJ,A5065119371,0000-0003-1086-7305,,https://researchgate.net/profile/Marla_Nelson/,https://linkedin.com/in/marla-nelson-aa097b1b,,
801,Bethany,M.,Stich,Bethany Stich,2006,Virginia Tech,"Transportation Policy, Economic Development, Maritime and Rail Transportation Planning.",kpqbdqAAAAAJ,A5090088619,,,https://researchgate.net/profile/Bethany_Stich,https://linkedin.com/in/bethany-stich-b14a9477,,
802,Guang,,Tian,Guang Tian,2016,University of Utah,,1hU4dd8AAAAJ,A5066835508,0000-0002-4023-3912,,,,,
803,Tara,,Clapp,Tara Lynne Clapp,2003,USC,,dd2JyDIAAAAJ,,,,,,,
804,Rylan,,Graham,Rylan Graham,2019,University of Calgary,,bVXpJCYAAAAJ,A5005152667,0000-0002-9602-4634,,,,,
805,Mark,,Groulx,Mark Groulx,2015,University of Waterloo,,6Ya0ym4AAAAJ,A5028455489,0000-0002-7256-3852,,,,,
806,Theresa,,Healy,Theresa Healy,1999,Simon Fraser University,,,A5034642608,,,,,,
807,John,C.,Harris,John Harris,2012,Florida State University,"Community Development, International Planning, and Urban Economics.",sQhmYNwAAAAJ,,,,,,,
808,Bryce,,Lowery,Bryce Lowery,2014,USC,"Environmental Planning, Geo-Design, Public Health, Spatial Inequality",qDjmiRoAAAAJ,A5022352676,0000-0001-8359-9773,,https://researchgate.net/profile/Bryce_Lowery,https://linkedin.com/in/bryce-lowery-09b26814,,
809,Charles,,Warnken,Charles Warnken,2003,Florida State University,"Economic Development, Land Use Planning",,,,,,,,
810,Anne,,Brown,Anne Brown,2018,UCLA,,X4Hp8ykAAAAJ,A5027174209,0000-0001-5009-8331,,,,,
811,Ben,,Clark,Ben Clark,2009,University of Georgia,,y-101_oAAAAJ,,,,,,,
812,Jordy,,Coutin,Jordy Coutin,2025,USC,,,,,,,,,
813,Patrick,,Hunnicut,Patrick Hunnicut,2022,UCSB,,,,,,,,,
814,Renee,,Irvin,Renee Irvin,1998,University of Washington,,65RhKbUAAAAJ,A5039933871,0000-0001-5038-1591,,,,,
815,Patricia,,Lambert,Patricia Lambert,2004,Ohio State University,,,A5008349321,,,,,,
816,Laura,,Leete,Laura Leete,1992,Harvard University,,Lq2d16sAAAAJ,A5032777152,0000-0002-4189-3322,,,,,
817,Rebecca,C.,Lewis,Rebecca Lewis,2011,University of Maryland,"Land Use Policy, Sustainable Development, State and Local Finance.",DwCrbKMAAAAJ,,,,,https://linkedin.com/in/rebecca-lewis-6205934,,
818,Richard,D.,Margerum,Richard Margerum,1995,"University of Wisconsin, Madison","Environmental Planning and Management, Planning Processes, Collaborative Planning.",1Vu9j3oAAAAJ,A5045901772,0000-0002-0131-4736,,https://researchgate.net/profile/Richard_Margerum,,,
819,Dyana,,Mason,Dyana Mason,2014,USC,,NuvqUNQAAAAJ,A5049798990,0000-0003-2385-4044,,,,,
820,Jose,,Melendez,Jose Melendez,2016,"University of Illinois, Chicago",,O6FnPuEAAAAJ,A5012462711,0000-0001-5775-6069,,,,,
821,Nicole,,Ngo,Nicole Ngo,2013,Columbia University,,bsLcmGkAAAAJ,A5076041816,0000-0002-3558-8866,,,,,
822,Eleonora,,Redaelli,Eleonora Redaelli,2008,Ohio State University,,WLKF3cAAAAAJ,A5017001537,0000-0001-9122-6168,,,,,
823,Gerard,,Sandoval,Gerardo Sandoval,2007,UC Berkeley,"Economic and Community Development, Urban Revitalization, Immigrant Neighborhoods",,A5067431453,,,,https://linkedin.com/in/gerardo-sandoval-113b1a31,,
824,Marc,,Schlossberg,Marc Schlossberg,2001,University of Michigan,"Geographic Information Systems, Social Planning, Transportation Planning",QS8xUxoAAAAJ,A5006153536,0000-0002-7698-4814,,https://researchgate.net/profile/Marc_Schlossberg,https://linkedin.com/in/marc-schlossberg-1148715,,
825,Yizhao,,Yang,Yizhao Yang,2007,Cornell University,"Environmental Planning, Sustainable Living Design and Analysis, Geographic Information Systems",,,,,https://researchgate.net/profile/Yizhao_Yang,,,
826,Francesca,,Ammon,Francesca Ammon,2012,Yale University,"Urban History, Built Forms.",ouQGyL8AAAAJ,A5068238188,0000-0002-6702-5566,,,,,
827,Eugenie,L.,Birch,Eugenie Birch,1975,Columbia University,"Planning History, Anchor Insitutions, Urban Development",VD8Apj4AAAAJ,A5035965394,0000-0002-3735-5230,,https://researchgate.net/profile/Eugenie_Birch,https://linkedin.com/in/eugenie-birch-08ba1710,,
828,Sanya,,Carley,Sanya Carley,2010,UNC,,62WhEF0AAAAJ,,,,,,,
829,Thomas,L.,Daniels,Thomas Daniels,1984,Oregon State University,"Environmental Planning, Land Use Planning, Land Preservation",f-lnktAAAAAJ,A5017166236,0000-0002-9447-5087,,https://researchgate.net/profile/Thomas_Daniels5,https://linkedin.com/in/tom-daniels-772b844,,
830,Elizabeth,,Delmelle,Elizabeth Delmelle,2012,"UNC, Charlotte",,BjewFecAAAAJ,A5070927928,0000-0003-3735-8359,,,,,
831,Xiaoxia,,Dong,Xiaoxia Dong,2020,University of Pennsylvania,,7oHYQMwAAAAJ,,,,,,,
832,Akira,,Drake-Rodriguez,Akira Drake Rodriguez,2014,Rutgers University,,SmnQ2pAAAAAJ,A5073073333,0000-0002-4356-9032,,,,,
833,Lance,,Freeman,Lance Freeman,1997,UNC,"Housing, Affordable Housing, Gentrification, Neighbhorhood Revitalization",KBd7ttQAAAAJ,A5046244327,0009-0000-0050-8478,,https://researchgate.net/profile/Lance_Freeman,https://linkedin.com/in/lance-freeman-16a0246,,
834,Jamaal,,Green,Jamaal Green,2019,Portland State University,,wFdKXXkAAAAJ,A5017775447,0000-0002-8322-8654,,,,,
835,Erick,,Guerra,Erick Guerra,2013,UC Berkeley,"Transportation Planning, International Transportation.",tLJUoA0AAAAJ,A5013425228,0000-0002-7769-2581,,,https://linkedin.com/in/erick-guerra-8522406,,
836,Allison,,Lassiter,Allison Lassiter,2015,UC Berkeley,,F_dlC5AAAAAJ,A5080050757,0000-0002-0262-9350,,,,,
837,Xiaojiang,,Li,Xiaojiang Li,2016,University of Connecticut,,DmlvbiMAAAAJ,A5100686305,0000-0002-4208-1641,,,,,
838,Zhongjie,,Lin,Zhongjie Lin,2005,University of Pennsylvania,,QiFgTZkAAAAJ,,,,,,,
839,Sarah,,Lopez,Sarah Lopez,2011,UC Berkeley,,,,,,,,,
840,Randall,,Mason,Randall Mason,2000,Columbia University,,itZCVfIAAAAJ,A5072508203,,,,,,
841,Vincent,,Reina,Vincent Reina,2016,USC,"Urban Economics, Housing Policy, Mobility, Community and Economic Development",eC15r2EAAAAJ,A5047003459,0000-0001-7638-0079,,,,,
842,Megan,,Ryerson,Megan Ryerson,2010,UC Berkeley,"Transportation Planning, Freight and Air Planning.",JL54S94AAAAJ,A5080224195,0000-0002-8843-3286,,,https://linkedin.com/in/megan-s-ryerson-031b721,,
843,Lisa,,Servon,Lisa Servon,1995,UC Berkeley,,eVinatUAAAAJ,A5008885855,,,,,,
844,Domenic,,Vitiello,Domenic Vitiello,2004,University of Pennsylvania,"Community and Economic Development, Immigration, Urban Agriculture",Fyr_MT0AAAAJ,A5042764674,0000-0001-9679-8544,,https://researchgate.net/profile/D_Vitiello,,,
845,Angeliz,Encarnación,Burgos,Angeliz Encarnacion Burgos,2016,"University of Texas, Austin",,CncYjd8AAAAJ,,,,,,,
846,Rafael,L.,Irizarry,Rafael Odlum,1981,Harvard University,,,,,,,,,
847,Criseida,,Navarro-Diaz,Criseida Navarro-Diaz,2005,MIT,,,,,,https://researchgate.net/profile/Criseida_Navarro-Diaz,https://linkedin.com/in/criseida-navarro-diaz-phd-01a7a946,,
848,Maritza,Barreto,Orta,Maritza Orta,1997,University of Puerto Rico,,,A5041193745,,,,,,
849,Norma,I.,Peña-Rivera,Norma Peña-Rivera,2006,"University of Illinois, Chicago",,GhNpICQAAAAJ,,,,,,,
850,Raul,,Santiago-Bartolomei,Raul Santiago-Bartolomei,2019,USC,,gQsk-F0AAAAJ,A5045842354,0000-0002-5257-0959,,,,,
851,Ariam,,Torres-Cordero,Ariam Torres-Cordero,2022,"University of Illinois, Urbana-Champaign",,iHXEXv0AAAAJ,,,,,,,
852,Priscilla,,Ananian,Priscilla Ananian,2010,Catholic University of Louvain,,3em5Jf0AAAAJ,A5000336588,0000-0003-2373-6435,,,,,
853,Hélène,,Bélanger,Hélène Bélanger,2005,"INRS - Urbanisation, Culture et Societe (Institute National de la recherche scientifique)",,Kl1hf6oAAAAJ,A5049958052,0000-0002-6749-9673,,,,,
854,Guillaume,,Éthier,Guillaume Éthier,2012,University of Quebec in Montreal,,3aYAtfcAAAAJ,A5039135616,,,,,,
855,Benoît,,Frate,Benoît Frate,2010,University of Ottawa,,,,,,,,,
856,Yona,,Jébrak,Yona Jébrak,2010,"INRS - Urbanisation, Culture et Societe (Institute National de la recherche scientifique)",,,A5085429944,,,,,,
857,Ugo,,Lachapelle,Ugo Lachapelle,2010,University of British Columbia,,HipFEskAAAAJ,A5077972179,0000-0003-2306-6021,,,,,
858,Lucie,K.,Morisset,Lucie K.Morisset,1996,University of Bretagne Occidentale,,NW23feAAAAAJ,A5055666724,,,,,,
859,Luc,,Noppen,Luc Noppen,2001,University of Quebec in Montreal,,aaDVBREAAAAJ,A5010097298,,,,,,
860,Sophie,,Paquin,Sophie Paquin,2006,University of Quebec in Montreal,,Q9I0Mo8AAAAJ,A5001320661,,,,,,
861,Sylvie,,Paré,Sylvie Paré,1998,Montreal University,,,A5062312814,,,,,,
862,Florence,,Paulhiac,Florence Paulhiac,2002,"INRS - Urbanisation, Culture et Societe (Institute National de la recherche scientifique)",,,A5061639863,0000-0003-2530-8004,,,,,
863,Thi,Thanh Hiên,Pham,Thi Thanh Hiên Pham,2009,University of Sherbrooke,,P_RYmLkAAAAJ,,,,,,,
864,François,,Racine,François Racine,1998,Montreal University,,,A5087389272,0000-0002-7409-5204,,,,,
865,Juste,,Rajaonson,Juste Rajaonson,2017,University of Quebec in Montreal,,ZZE6WDwAAAAJ,A5057727038,0000-0002-0191-2437,,,,,
866,Michel,,Rochefort,Michel Rochefort,2001,University of Quebec in Montreal,,,A5087457973,,,,,,
867,Georges,A.,Tanguay,Georges A.Tanguay,1998,University of Laval,,X300o5YAAAAJ,A5041491206,0000-0001-5206-6237,,,,,
868,Jill,A.E.,Blakley,Jill Blakley,2009,University of Saskatchewan,,nnfQsFAAAAAJ,A5014203548,0000-0002-1715-6197,,,,,
869,Ehab,,Diab,Ehab Diab,2015,McGill University,,GT_aYVEAAAAJ,,,,,,,
870,Robert,,Patrick,Robert Patrick,2007,University of Guelph,,,,,,,,,
871,Ryan,,Walker,Ryan Walker,2004,Queen's University,,,A5028215006,0000-0003-4979-6161,,,,,
872,Peng,,Chen,Peng Chen,2016,University of Washington,,rKagxSUAAAAJ,A5044874175,0000-0002-3201-7339,,,,,
873,Robin,,Ersing,Robin Ersing,2000,"University of New York, Buffalo",,cBkIw6wAAAAJ,A5033394014,0000-0003-0708-8810,,https://researchgate.net/profile/Robin_Ersing,https://linkedin.com/in/robin-ersing-8b616047,,
874,Youjung,,Kim,Youjung Kim,2019,Texas A&M,,t73xROEAAAAJ,A5062938103,0000-0002-1617-3956,,,,,
875,Evangeline,,Linkous,Evangeline Linkous,2012,University of Pennsylvania,,1UOH1jEAAAAJ,A5090096270,0000-0001-8536-4046,,,,,
876,Elizabeth,,Strom,Elizabeth Strom,1996,CUNY,,c_4ip-gAAAAJ,A5040229449,0000-0002-1240-1640,,,,,
877,Carolyn,,Ball,Carolyn Ball,1990,Purdue University,,NDDMft0AAAAJ,A5042282209,,,,,,
878,Yuseung,,Kim,Yuseung Kim,2010,University of Colorado,"Urban design, GIS, landscape analysis, planning support systems",,A5081225946,,,,https://linkedin.com/in/yu-seung-kim-b93ba05,,
879,Jianling,,Li,Jianling Li,1997,UCLA,Transportation Research and Planning; Geographic Information Systems (GIS); Intelligent Transportation Systems (ITS),,A5100685555,0000-0002-6362-3956,,,,,
880,Qisheng,,Pan,Qisheng Pan,2003,USC,,LkPJJDAAAAAJ,,,,,,,
881,Julene,,Paul,Julene Paul,2023,UCLA,,CzdEhGEAAAAJ,A5053066406,0000-0003-3683-718X,,,,,
882,Ariadna,,Reyes-Sanchez,Ariadna Reyes-Sanchez,2019,"University of Texas, Austin",,,,,,,,,
883,Malini,,Roy,Malini Roy,2023,Texas A&M,,araqOKEAAAAJ,A5023426653,0000-0002-9438-3000,,,,,
884,Deden,,Rukmana,Deden Rukmana,2006,Florida State University,"Housing and Community Development, Urban Planning, International Development and Planning, Homelessness and Poverty and Quantitative Methods.",mZYV-z0AAAAJ,A5037421031,0000-0002-0730-8070,,https://researchgate.net/profile/Deden_Rukmana,https://linkedin.com/in/dedenrukmana,,
885,Wei,,Zhai,Wei Zhai,2021,University of Florida,,Vz8kG8IAAAAJ,A5007973016,0000-0003-4064-0427,,,,,
886,Junfeng,,Jiao,Junfeng Jiao,2010,University of Washington,"urban informatics, transit/food deserts, shared mobility, and public health",7vjmZsIAAAAJ,A5060920769,0000-0002-7272-8805,,,https://linkedin.com/in/junfeng-jiao-6386b122,,
887,Alex,,Karner,Alex Karner,2012,"University of California, Davis",,YC_-mUAAAAAJ,A5000540944,0000-0002-3651-8157,,,,,
888,Katherine,,Lieberknecht,Katherine Lieberknecht,2007,Cornell University,,mF3IsbsAAAAJ,A5008568037,0000-0002-4168-7457,,,,,
889,Elizabeth,J.,Mueller,Elizabeth Mueller,1992,UC Berkeley,"Community Development, Housing & Poverty, Urban Politics, Qualitative Methods.",dRX7LuEAAAAJ,A5047988000,0000-0002-3110-0966,,https://researchgate.net/profile/Elizabeth_Mueller2,https://linkedin.com/in/elizabeth-mueller-37834a8,,
890,Michael,,Oden,Michael Oden,1992,New School for Social Research,"Economic Development Planning, Applied Planning Methods, Housing Policy, Regional Theory",,A5053604688,0000-0002-6994-2894,,,https://linkedin.com/in/michael-oden-5301a23a,,
891,Robert,G.,Paterson,Robert Paterson,2001,UNC,"Environmental Planning, Growth Management, Sustainable Community Development, Public Policy Dispute Resolution, Community Consensus Building",-v4CggQAAAAJ,A5049034338,,,,,,
892,Gian Claudia,,Sciara,Gian Claudia Sciara,2009,UC Berkeley,,61a8w9EAAAAJ,A5087236214,0000-0003-3964-2660,,,,,
893,Bjorn,,Sletto,Bjorn Sletto,2006,Cornell University,"Geographic Information Systems, Planning in Latin America, Urban Environmental Analysis, Indigenous Cartographies",,A5012813188,0000-0002-8371-7917,,,https://linkedin.com/in/bjorn-sletto-bbb0028,,
894,Miriam,,Solis,Miriam Solis,2018,UC Berkeley,,Q2Ck504AAAAJ,A5114258115,,,,https://www.linkedin.com/in/solism/,,
895,Jake,,Wegmann,Jake Wegmann,2014,UC Berkeley,,BG5iIkoAAAAJ,A5062355327,0000-0001-5553-2395,,,https://linkedin.com/in/jake-wegmann-b325aa3,,
896,Ming,,Zhang,Ming Zhang,2002,MIT,"Urban Transportation Planning, Urban Form and Travel Behavior, GIS Applications in Planning, International Planning",YKHNB98AAAAJ,,,,https://researchgate.net/profile/Ming_Zhang34,https://linkedin.com/in/mingzhang-yin-724ab8103,,
897,Ryun,Jung,Lee,Ryun Jung Lee,2018,Texas A&M,,A4CMrP0AAAAJ,,,,,,,
898,Esteban,López,Ochoa,Esteban López Ochoa,2016,"University of Illinois, Urbana-Champaign",,JW1waTwAAAAJ,,,,,,,
899,Bhuiyan,,Alam,Bhuiyan Alam,2005,Florida State University,"GIS Applications in Transportation, Environmental Planning, Urban and Regional Planning, Quantitative Methods/Spatial Statistics, Transportation Planning and Modeling, Regional Development",,A5091099011,0000-0002-9683-6560,,https://researchgate.net/profile/Bhuiyan_Alam,,,
900,Kevin,P.,Czajkowski,Kevin Czajkowski,1995,University of Michigan,"Remote Sensing, Computer Applications, Environmental Planning, GIS, Systems & Natural Resource Planning",QArBWJkAAAAJ,A5091832490,0000-0002-0472-4204,,https://researchgate.net/profile/Kevin_Czajkowski,https://linkedin.com/in/czajkowski-kevin-6313a412,,
901,Daniel,J.,Hammel,Daniel Hammel,1994,University of Minnesota,"Community and Economic Development Planning, Urban and Regional Economics, Housing",bP5JjE0AAAAJ,A5020049045,0000-0001-9859-4422,,,https://linkedin.com/in/dan-hammel-452054ba,,
902,Patrick,L.,Lawrence,Patrick Lawrence,1996,University of Waterloo,,,,,,https://researchgate.net/profile/Patrick_Lawrence2,,,
903,David,J.,Nemeth,David Nemeth,1984,UCLA,"Historic Preservation, Natural Resource Planning, Physical Planning, Urban Design",JNNCh48AAAAJ,A5069844917,0000-0002-7188-4451,,https://researchgate.net/profile/David_Nemeth,https://linkedin.com/in/nemeth-david-11385624,,
904,Neil,,Reid,Neil Reid,1991,Arizona State University,Demography & Economic Development Planning,Lp0BZI0AAAAJ,,,,https://researchgate.net/profile/Neil_Reid2,https://linkedin.com/in/neil-reid-b9188a10,,
905,Mary Beth,,Schlemper,Mary Schlemper,2003,"University of Wisconsin, Madison",Cultural and Historical Geography,,,,,https://researchgate.net/profile/M_Schlemper,,,
906,Sujata,,Shetty,Sujata Shetty,2003,University of Michigan,"Community and Economic Development Planning, Gender and Planning, International Development",,A5039862567,0000-0002-7039-2295,,https://researchgate.net/profile/Sujata_Shetty,https://linkedin.com/in/sujata-shetty-641a1310,,
907,Yanqing,,Xu,Yanqing Xu,2014,Louisiana State University,,M13ND-0AAAAJ,A5084055773,0000-0002-5004-9975,,,,,
908,Karen,,Chapple,Karen Chapple,2000,UC Berkeley,"Local Economic Development, Poverty, Metropolitan Planning",To-IxBoAAAAJ,A5052324665,0000-0002-4417-4251,,https://researchgate.net/profile/Karen_Chapple,https://linkedin.com/in/karen-chapple-7128476,,
909,Kanishka,,Goonewardena,Kanishka Goonewardena,1998,Cornell University,"Cultural Studies, Urban Planning Theory, Globalization",ovfmgh8AAAAJ,A5056727290,0000-0001-8103-3549,,https://researchgate.net/profile/Kanishka_Goonewardena,https://linkedin.com/in/kanishka-goonewardena-0aa127a,,
910,Paul,,Hess,Paul Hess,2001,University of Washington,"History of Planning, Travel Behavior, Urban Form Analysis",BE-kCpcAAAAJ,,,,https://researchgate.net/profile/Paul_Hess4,https://linkedin.com/in/paul-hess-743a578,,
911,Katharine,N.,Rankin,Katharine Rankin,1999,Cornell University,,,A5011720223,,,,,,
912,Tyeshia,,Redden,Tyeshia Redden,2017,University of Florida,,sllHqKQAAAAJ,A5036080129,0000-0002-8977-4584,,,,,
913,Tim,,Ross,Tim Ross,2017,University of Toronto,,,A5104102864,,,,,,
914,Matti,,Siemiatycki,Matti Siemiatycki,2006,University of British Columbia,"Transporttation Policy and Planning; Infrastructure Finance and Delivery; Community and Regional Planning Space and the Public Sphere, Urban Political Economy",,A5047420822,0000-0002-2987-6677,,,,,
915,Nidhi,,Subramanyam,Nidhi Subramanyam,2021,Cornell University,,B3QA-u4AAAAJ,A5033215775,0000-0003-1177-360X,,,,,
916,Michael,,Widener,Michael Widener,2012,"University at Buffalo, The State University of New York",,EIjB7f0AAAAJ,,,,,,,
917,Keith,,Bartholomew,Keith Bartholomew,1987,University of Oregon,"Environmental Planning, Land Use/Growth Management, Planning Law, Metropolitan/ Regional Planning",3QSbxggAAAAJ,A5013108748,0000-0003-1468-1110,,,https://linkedin.com/in/keith-bartholomew-a8a3b46,,
918,Arnab,,Chakraborty,Arnab Chakraborty,2007,University of Maryland,"Land Use, Scenario Planning, Participatory Planning, Smart Growth",,,,,https://researchgate.net/profile/Arnab_Chakraborty8,https://linkedin.com/in/arnabchakraborty,,
919,Divya,,Chandrasekhar,Divya Chandrasekhar,2010,"University of Illinois, Urbana-Champaign","Emergency Management Planning, Coastal Environmental Emergency Assessment & Modeling",QeE2MP0AAAAJ,A5077856735,0000-0003-2591-6923,,,,,
920,Reid,,Ewing,Reid Ewing,1978,MIT,,dyhRzZgAAAAJ,A5071367817,0000-0002-4117-3456,,,https://linkedin.com/in/reid-ewing-3aa78a30,,
921,Stacy,,Harwood,Stacy Harwood,2001,USC,"Neighborhood Planning, Community Development in Immigrant Communities, Qualitative Methods, Social Inequality and Social Planning",M7WLlCkAAAAJ,A5001033711,0000-0002-4844-4722,,,https://linkedin.com/in/stacy-harwood-13531365,,
922,Andy,,Hong,Andy Hong,2016,USC,,RzWxizkAAAAJ,,,,,,,
923,Aujean,,Lee,Aujean Lee,2018,UCLA,,1zQsUjsAAAAJ,,,,,,,
924,Alexandra,,Ponette-González,Alexandra Ponette-González,2009,Yale University,,saYhPjYAAAAJ,A5024692241,0000-0003-2908-2938,,,,,
925,Alessandro,,Rigolon,Alessandro Rigolon,2015,University of Colorado Denver,,NTTlUnoAAAAJ,A5070788290,0000-0001-5197-6394,,,,,
926,Timothy,,Beatley,Timothy Beatley,1986,UNC,"Sustainability, Environmental Planning, Food Systems, Natural Resource Planning",jNU-JocAAAAJ,A5063320646,0000-0002-6885-6636,,https://researchgate.net/profile/Tim_Beatley,https://linkedin.com/in/tim-beatley-3b290010,,
927,Andrew,,Mondschein,Andrew Mondschein,2012,UCLA,,J1oqHDsAAAAJ,A5064073322,0000-0002-8454-0463,,https://researchgate.net/profile/Andrew_Mondschein,https://linkedin.com/in/andrew-mondschein-77ab2493,,
928,Suzanne,Morse,Moomaw,Suzanne Morse Moomaw,1982,University of Alabama,,,,,,,https://linkedin.com/in/suzanne-moomaw-93146174,,
929,Andrea,,Roberts,Andrea Roberts,2016,"University of Texas, Austin",,arxHS-YAAAAJ,A5011585330,0000-0001-8821-8802,,,,,
930,Jennifer,,Roe,Jennifer Roe,1995,Heriot Watt University,,9hTL_nkAAAAJ,,,,,,,"un-accepted 2026-09-15: OpenAlex 165 citations against 11,870 from google_scholar (0.0x); probable namesake"
931,Bev,,Wilson,Bev Wilson,2009,UNC,"Land Use and Environmental Planning and Policy; Growth Management; Spatial Analysis; GIS, Sustainability; Urban Simulation Modeling",-y4JRccAAAAJ,,,,https://researchgate.net/profile/Bev_Wilson,https://linkedin.com/in/bev-wilson-aicp-0a00545,,
932,Barbara,,Wilson,Barbara Wilson,2010,"University of Texas, Austin",,u93hCkgAAAAJ,,,,,,,
933,Daniel,B.,Abramson,Daniel Abramson,1998,Tsinghua University,,,A5029072063,0000-0002-5070-8619,,,https://linkedin.com/in/dan-abramson-7132866,,
934,Marina,,Alberti,Marina Alberti,1992,MIT,"Urban Ecology, Environmental Planning",sP0cHYgAAAAJ,A5027673966,0000-0002-1920-309X,,https://researchgate.net/profile/Marina_Alberti,https://linkedin.com/in/marina-alberti-b8111921,,
935,Christine,,Bae,Christine Bae,1994,USC,"Land Use, Transportation Planning, Analytical Techniques in Planning, Community Planning for Diverse Neighborhoods",,,,,https://researchgate.net/profile/Christine_Bae2,https://linkedin.com/in/christine-bae-17092ab,,
936,Rachel,,Berney,Rachel Berney,2008,UC Berkeley,,fNjo9pAAAAAJ,A5083725339,0000-0001-8826-5959,,,,,
937,Branden,,Born,Branden Born,2003,University of Wisconsin,"Land Use, Food Systems Planning, Planning Process & Social Justice",YgDubuQAAAAJ,A5081607475,0000-0001-7525-2446,,,https://linkedin.com/in/branden-born-8b5b543,,
938,Karen,,Chen,Karen Chen,2020,Aarhus University,,ALTsdGwAAAAJ,,,,,https://www.linkedin.com/in/tzu-hsin-karen-chen/,,
939,Sofia,,Dermisi,Sofia Dermisi,2002,Harvard University,,,A5026829209,0000-0002-1295-9441,,https://researchgate.net/profile/Sofia_Dermisi,https://linkedin.com/in/sofia-dermisi-1962185,,
940,Mark,,Purcell,Mark Purcell,1998,UCLA,"Urban Democracy, Urban Social Movements",Zk5yIpsAAAAJ,A5065474839,0000-0002-1288-614X,,,https://linkedin.com/in/mark-purcell-a5b11520,,
941,Qing,,Shen,Qing Shen,1993,UC Berkeley,"Urban Economics, Transportation Planning, Statistical Methods and Geographic Information Systems",gPnD5gYAAAAJ,A5033555253,0000-0002-0968-7377,,https://researchgate.net/profile/Qing_Shen9,https://linkedin.com/in/qing-shen-6534025,,
942,Dylan,,Stevenson,Dylan Stevenson,2023,Cornell University,,Jbuqs8IAAAAJ,,,,,https://www.linkedin.com/in/dmstevenson/,,
943,Jan,,Whittington,Jan Whittington,2008,UC Berkeley,"Infrastructure Development and Management, Transportation Project Delivery",K_llbN8AAAAJ,A5050736585,,,https://researchgate.net/profile/Jan_Whittington,https://linkedin.com/in/jan-whittington-a6b68210,,
944,Martine,,August,Martine August,2014,University of Toronto,,JqcxamAAAAAJ,A5056527280,,,,,,
945,Janice,,Barry,Janice Barry,2011,University of British Columbia,,DwtbmIgAAAAJ,A5035156700,0000-0003-4251-2015,,,,,
946,Jeff,,Casello,Jeff Casello,2003,University of Pennsylvania,"Urban transportation systems, Public transport system planning, design and operation, Multimodal transportation modeling, Transportation and land use impacts, Urban spatial analysis, GIS applications; Jointly appointed with Civil Engineering",,,0000-0002-9246-9759,,https://researchgate.net/profile/Jeffrey_Casello,,,un-accepted 2026-09-15: OpenAlex 663 citations against 123 from pop (5.4x); probable namesake
947,Jennifer,,Dean,Jennifer Dean,2012,McMaster University,,CZ1SucoAAAAJ,A5003309377,0000-0003-2642-7638,,,,,
948,Brian,,Doucet,Brian Doucet,2010,Utrecth University,,VP_AYC4AAAAJ,A5041417928,0000-0002-4268-0185,,,,,
949,Michael,,Drescher,Michael Drescher,2003,Wageningen University,"forestry dynamics, environmental planning, simulation and forecasting, coupled human-natural systems in urbanizing regions",n3TldkEAAAAJ,A5037764925,0000-0002-5407-9231,,,https://linkedin.com/in/mdrescher,,
950,Robert,,Feick,Robert Feick,2000,University of Waterloo,,LEkOcDoAAAAJ,A5049995425,0000-0003-1061-9045,,,,,
951,Luna,,Khirfan,Luna Khirfan,2007,University of Michigan,"Urban design and place making, International development and comparative planning, Participatory planning, Historic preservation and cultural resource management, Museum studies",KiN6gZAAAAAJ,A5033694592,0000-0003-4978-7521,,https://researchgate.net/profile/Luna_Khirfan,https://linkedin.com/in/luna-khirfan-6779752b,,
952,Jane,,Law,Jane Law,2000,University of New Brunswick,"GIS and Public Health; Spatial Demography; Bayesian Spatial Analysis; Hierarchical Spatial Modeling and Analysis; Disease Mapping; Crime Mapping; Spatial/Environmental Epidemiology; Environmental Criminology; Healthy communities and the built environment; Neighbourhood/community effect; Health Geomatics, Land Information Systems; Jointly appointed with Health Studies and Gerontology",7a5DHmMAAAAJ,A5056584815,0000-0001-6259-9037,,,,,
953,John,,Lewis,John Lewis,2006,University of British Columbia,,,,,,,,,
954,Leia,,Minaker,Leia Minaker,2012,University of Alberta,,KpiNvAkAAAAJ,A5063715994,0000-0002-7751-2202,,,,,
955,Carrie,,Mitchell,Carrie Mitchell,2008,University of Toronto,,NZdIdD4AAAAJ,A5069554039,0000-0002-1773-8832,,,,,
